"long","lat"
"-77.058155","38.860112"
"-77.071496","38.890287"
"-77.104246","38.904858"
"-77.096893","38.838243"
"-77.08175","38.889761"
"-77.096795","38.848264"
"-77.083377","38.894383"
"-77.081904","38.890957"
"-77.075423","38.847831"
"-77.075423","38.847831"
"-77.122874","38.889388"
"-77.091755","38.855464"
"-77.097495","38.8454"
"-77.136207","38.876641"
"-77.066447","38.845026"
"-77.058154","38.845157"
"-77.055756","38.846376"
"-77.119109","38.856988"
"-77.06968","38.897113"
"-77.114025","38.870383"
"-77.061798","38.853955"
"-77.13235","38.906587"
"-77.06594","38.864878"
"-77.054157","38.862927"
"-77.142623","38.884819"
"-77.091467","38.8961"
"-77.164032","38.889007"
"-77.110992","38.89786"
"-77.107751","38.881023"
"-77.106344","38.896388"
"-77.109141","38.900057"
"-77.109141","38.900057"
"-77.117788","38.918816"
"-77.153764","38.89847"
"-77.105522","38.841932"
"-77.102506","38.841519"
"-77.099359","38.901006"
"-77.085506","38.837151"
"-77.0865","38.895869"
"-77.110531","38.882691"
"-77.064798","38.84909"
"-77.065056","38.855331"
"-77.089853","38.883428"
"-77.090619","38.883379"
"-77.052173","38.842643"
"-77.070096","38.891842"
"-77.159685","38.897467"
"-77.100197","38.88314"
"-77.11421","38.88041"
"-77.087794","38.851446"
"-77.143059","38.875242"
"-77.114948","38.865694"
"-77.127478","38.863743"
"-77.154507","38.88264"
"-77.090512","38.834137"
"-77.098933","38.839537"
"-77.072301","38.88829"
"-77.137962","38.867751"
"-77.105874","38.845573"
"-77.083514","38.888227"
"-77.096456","38.861444"
"-77.06858","38.891032"
"-77.12191","38.883727"
"-77.088918","38.860227"
"-77.148505","38.896058"
"-77.055756","38.855738"
"-77.121942","38.85765"
"-77.104903","38.853959"
"-77.104903","38.853959"
"-77.049164","38.857661"
"-77.086822","38.874458"
"-77.091982","38.873139"
"-77.09462","38.833581"
"-77.074153","38.845565"
"-77.074153","38.845565"
"-77.136961","38.912716"
"-77.145404","38.889347"
"-77.132745","38.868523"
"-77.07586","38.892205"
"-77.07585","38.892206"
"-77.093427","38.865541"
"-77.105637","38.881276"
"-77.116007","38.884412"
"-77.10683","38.901241"
"-77.13393","38.871186"
"-77.149201","38.886047"
"-77.066023","38.864035"
"-77.13502","38.901795"
"-77.136029","38.901527"
"-77.096056","38.871641"
"-77.083065","38.848673"
"-77.118551","38.886845"
"-77.048926","38.861865"
"-77.138088","38.890415"
"-77.061558","38.856386"
"-77.115067","38.885916"
"-77.110488","38.896344"
"-77.11939","38.897635"
"-77.072364","38.864849"
"-77.080484","38.898659"
"-77.066218","38.863064"
"-77.117829","38.910465"
"-77.08049","38.893204"
"-77.113512","38.856787"
"-77.104903","38.853959"
"-77.087902","38.895956"
"-77.103759","38.900117"
"-77.093263","38.894609"
"-77.091155","38.900002"
"-77.083514","38.888227"
"-77.150289","38.888386"
"-77.156997","38.881556"
"-77.155448","38.881526"
"-77.11421","38.88041"
"-77.164849","38.892083"
"-77.165848","38.897395"
"-77.076071","38.866535"
"-77.079632","38.899615"
"-77.079632","38.899615"
"-77.113125","38.850913"
"-77.109876","38.852445"
"-77.11652","38.854448"
"-77.100902","38.842291"
"-77.131311","38.865484"
"-77.100604","38.841761"
"-77.074076","38.897597"
"-77.11421","38.88041"
"-77.073587","38.893006"
"-77.066023","38.864035"
"-77.102725","38.899076"
"-77.08454","38.859737"
"-77.076166","38.865278"
"-77.076166","38.865278"
"-77.076166","38.865278"
"-77.076166","38.865278"
"-77.111","38.868358"
"-77.137719","38.891614"
"-77.104903","38.853959"
"-77.0865","38.895869"
"-77.066218","38.863064"
"-77.066218","38.863064"
"-77.112906","38.859158"
"-77.139997","38.908064"
"-77.112656","38.881125"
"-77.112656","38.881125"
"-77.112656","38.881125"
"-77.093675","38.885293"
"-77.127816","38.884134"
"-77.104903","38.853959"
"-77.133117","38.899342"
"-77.117829","38.910465"
"-77.128915","38.904299"
"-77.049164","38.857661"
"-77.106614","38.880211"
"-77.086887","38.861544"
"-77.086887","38.861544"
"-77.106477","38.909164"
"-77.070096","38.891842"
"-77.295996","37.308983"
"-77.100197","38.88314"
"-77.128739","38.922726"
"-77.12702","38.873404"
"-77.068372","38.89096"
"-77.097603","38.843639"
"-77.066023","38.864035"
"-77.066362","38.863103"
"-77.1202","38.88101"
"-77.072301","38.88829"
"-77.081521","38.887482"
"-77.107596","38.859895"
"-77.116905","38.896791"
"-77.083516","38.870074"
"-77.125449","38.87047"
"-77.123106","38.869216"
"-77.119916","38.872312"
"-77.159324","38.884426"
"-77.089246","38.831567"
"-77.049144","38.86154"
"-77.104903","38.853959"
"-77.157347","38.888768"
"-77.13007","38.911716"
"-77.103885","38.884077"
"-77.142887","38.884855"
"-77.100777","38.881714"
"-77.106138","38.854897"
"-77.125621","38.861622"
"-77.09168","38.843481"
"-77.091161","38.858809"
"-77.112252","38.897048"
"-77.130826","38.881582"
"-77.106457","38.887561"
"-77.145212","38.891815"
"-77.149356","38.897741"
"-77.076166","38.865278"
"-77.083851","38.862471"
"-77.088025","38.871667"
"-77.107751","38.881023"
"-77.056147","38.854958"
"-77.101068","38.850553"
"-77.115074","38.868418"
"-77.11442","38.860771"
"-77.116231","38.859681"
"-77.119604","38.897258"
"-77.103885","38.884077"
"-77.151265","38.876979"
"-77.154945","38.887578"
"-77.152786","38.889737"
"-77.098295","38.897901"
"-77.151905","38.891226"
"-77.104487","38.888459"
"-77.104903","38.853959"
"-77.163536","38.888511"
"-77.089587","38.829901"
"-77.160856","38.885137"
"-77.126536","38.916226"
"-77.126536","38.916226"
"-77.120305","38.873393"
"-77.124625","38.873527"
"-77.083798","38.887325"
"-77.098675","38.840114"
"-77.102958","38.882626"
"-77.10817","38.844161"
"-77.103666","38.842785"
"-77.111694","38.881053"
"-77.110401","38.881036"
"-77.105637","38.881276"
"-77.096764","38.851657"
"-77.12503","38.918058"
"-77.073937","38.86549"
"-77.144902","38.874529"
"-77.052775","38.842687"
"-77.114862","38.882176"
"-77.079763","38.900069"
"-77.09928","38.842597"
"-77.107751","38.881023"
"-77.144678","38.911281"
"-77.136297","38.892716"
"-77.089607","38.890882"
"-77.095295","38.889243"
"-77.095321","38.889261"
"-77.076166","38.865278"
"-77.085989","38.875864"
"-77.114253","38.895348"
"-77.09168","38.843481"
"-77.089083","38.896602"
"-77.105916","38.84365"
"-77.082242","38.893308"
"-77.112656","38.881125"
"-77.163155","38.888258"
"-77.095223","38.896662"
"-77.08564","38.845352"
"-77.124775","38.896177"
"-77.117349","38.894922"
"-77.114915","38.896664"
"-77.084029","38.849475"
"-77.052173","38.842643"
"-77.111152","38.913782"
"-77.097718","38.843543"
"-77.086887","38.861544"
"-77.073587","38.893006"
"-77.097447","38.877489"
"-77.093848","38.886837"
"-77.090901","38.890504"
"-77.090324","38.893841"
"-77.090324","38.893841"
"-77.128233","38.892751"
"-77.087151","38.86061"
"-77.084965","38.851402"
"-77.086309","38.854609"
"-77.065973","38.845126"
"-77.066074","38.845101"
"-77.092585","38.882942"
"-77.126024","38.898516"
"-77.095978","38.837726"
"-77.116307","38.894612"
"-77.098612","38.85447"
"-77.083354","38.861715"
"-77.087474","38.874286"
"-77.091291","38.873667"
"-77.086529","38.831648"
"-77.086302","38.88819"
"-77.106649","38.880984"
"-77.156876","38.888696"
"-77.076762","38.847559"
"-77.076762","38.847559"
"-77.149018","38.881608"
"-77.052775","38.842687"
"-77.100805","38.880493"
"-77.061475","38.857796"
"-77.112975","38.859258"
"-77.136096","38.901834"
"-77.112656","38.881125"
"-77.104622","38.886099"
"-77.073459","38.897818"
"-77.11632","38.899414"
"-77.074193","38.897351"
"-77.095685","38.845066"
"-77.093396","38.859705"
"-77.109438","38.88248"
"-77.096871","38.866957"
"-77.097828","38.843761"
"-77.113752","38.882921"
"-77.068372","38.89096"
"-77.081904","38.890957"
"-77.121932","38.873282"
"-77.068375","38.852992"
"-77.07282","38.852297"
"-77.075374","38.888557"
"-77.112382","38.877817"
"-77.113241","38.878509"
"-77.113241","38.878509"
"-77.106614","38.880211"
"-77.07977","38.89336"
"-77.111","38.868358"
"-77.131653","38.894959"
"-77.104903","38.853959"
"-77.108632","38.875933"
"-77.109051","38.853206"
"-77.138211","38.890333"
"-77.107125","38.902673"
"-77.106614","38.880211"
"-77.114398","38.849992"
"-77.099348","38.838097"
"-77.156955","38.883369"
"-77.116437","38.924209"
"-77.161203","38.899906"
"-77.166545","38.89694"
"-77.087088","38.851909"
"-77.133498","38.893396"
"-77.089555","38.888485"
"-77.059435","38.850578"
"-77.056645","38.865145"
"-77.055278","38.850084"
"-77.109252","38.853166"
"-77.11991","38.87519"
"-77.088133","38.837181"
"-77.076412","38.897949"
"-77.114486","38.85962"
"-77.072702","38.864702"
"-77.061552","38.854877"
"-77.05767","38.854789"
"-77.112152","38.895333"
"-77.118548","38.874151"
"-77.06594","38.864878"
"-77.093675","38.885293"
"-77.145361","38.900123"
"-77.106649","38.880984"
"-77.111821","38.882882"
"-77.109619","38.883047"
"-77.093069","38.870978"
"-77.06858","38.891032"
"-77.106649","38.880984"
"-77.119109","38.856988"
"-77.139157","38.902186"
"-77.127985","38.884017"
"-77.135574","38.884303"
"-77.10737","38.870667"
"-77.095223","38.896662"
"-77.056082","38.855732"
"-77.070559","38.864335"
"-77.076588","38.847633"
"-77.13038","38.917456"
"-77.083377","38.894383"
"-77.082001","38.895448"
"-77.074249","38.897916"
"-77.12767","38.875127"
"-77.107466","38.849977"
"-77.068372","38.89096"
"-77.070096","38.891842"
"-77.080571","38.865331"
"-77.095114","38.844863"
"-77.106358","38.899338"
"-77.139005","38.87598"
"-77.110401","38.881036"
"-77.126439","38.894431"
"-77.087226","38.880695"
"-77.098268","38.841439"
"-77.126464","38.872442"
"-77.111552","38.916408"
"-77.109328","38.874371"
"-77.081521","38.887482"
"-77.106614","38.880211"
"-77.125368","38.877531"
"-77.077995","38.887522"
"-77.0865","38.895869"
"-77.056488","38.857166"
"-77.056424","38.857171"
"-77.094708","38.8852"
"-77.095223","38.896662"
"-77.094828","38.874997"
"-77.083917","38.847274"
"-77.131808","38.880624"
"-77.085153","38.875403"
"-77.144872","38.905154"
"-77.09168","38.843481"
"-77.086302","38.88819"
"-77.089883","38.895018"
"-77.086163","38.877322"
"-77.089544","38.894014"
"-77.088708","38.894829"
"-77.076078","38.896136"
"-77.091017","38.834845"
"-77.088692","38.834614"
"-77.083916","38.866231"
"-77.092663","38.858106"
"-77.092675","38.858132"
"-77.0984","38.841467"
"-77.087259","38.880355"
"-77.088728","38.853153"
"-77.135791","38.876415"
"-77.106344","38.896388"
"-77.12173","38.876221"
"-77.073587","38.893006"
"-77.115996","38.86586"
"-77.072207","38.888554"
"-77.070249","38.891893"
"-77.120086","38.859623"
"-77.110188","38.859216"
"-77.103885","38.884077"
"-77.108632","38.875933"
"-77.063861","38.857769"
"-77.121692","38.855667"
"-77.090818","38.868807"
"-77.132624","38.882012"
"-77.150873","38.909269"
"-77.117562","38.923663"
"-77.107561","38.870771"
"-77.089917","38.877354"
"-77.099832","38.885893"
"-77.097721","38.886029"
"-77.103267","38.892963"
"-77.110589","38.85977"
"-77.101093","38.837735"
"-77.080445","38.894361"
"-77.104928","38.882752"
"-77.103794","38.840256"
"-77.081887","38.863741"
"-77.087769","38.851216"
"-77.107878","38.89929"
"-77.080854","38.866706"
"-77.096113","38.863559"
"-77.118077","38.904134"
"-77.113719","38.876541"
"-77.113678","38.876403"
"-77.081439","38.865043"
"-77.065289","38.856781"
"-77.065289","38.856781"
"-77.057512","38.851442"
"-77.087926","38.851476"
"-77.094506","38.865296"
"-77.113358","38.878488"
"-77.112639","38.878911"
"-77.139225","38.867901"
"-77.159526","38.884897"
"-77.144236","38.895007"
"-77.087411","38.888578"
"-77.085521","38.851669"
"-77.117226","38.854179"
"-77.117835","38.911406"
"-77.108632","38.875933"
"-77.104903","38.853959"
"-77.140372","38.911017"
"-77.108436","38.89547"
"-77.094708","38.8852"
"-77.144092","38.895053"
"-77.113416","38.874601"
"-77.104052","38.879884"
"-77.148247","38.877961"
"-77.120759","38.906326"
"-77.110637","38.882996"
"-77.084321","38.847085"
"-77.074552","38.888023"
"-77.083514","38.888227"
"-77.086887","38.861544"
"-77.091873","38.856369"
"-77.09888","38.835889"
"-77.102533","38.841676"
"-77.092074","38.886403"
"-77.092074","38.886403"
"-77.104928","38.882752"
"-77.104928","38.882752"
"-77.107543","38.90904"
"-77.083509","38.870694"
"-77.081904","38.890957"
"-77.108632","38.875933"
"-77.108632","38.875933"
"-77.088872","38.87393"
"-77.08561","38.856423"
"-77.1145","38.891709"
"-77.135862","38.900625"
"-77.147715","38.884298"
"-77.150465","38.877904"
"-77.141978","38.876865"
"-77.12486","38.868803"
"-77.095145","38.881123"
"-77.094708","38.8852"
"-77.098509","38.849369"
"-77.143992","38.887556"
"-77.141922","38.889206"
"-77.09972","38.880792"
"-77.076675","38.847596"
"-77.128489","38.888693"
"-77.10086","38.900476"
"-77.129331","38.9165"
"-77.145841","38.889236"
"-77.106341","38.871874"
"-77.115192","38.896478"
"-77.086872","38.873114"
"-77.11759","38.915359"
"-77.127224","38.873218"
"-77.126367","38.919533"
"-77.108583","38.903961"
"-77.06636","38.851681"
"-77.106426","38.89616"
"-77.110401","38.881036"
"-77.124124","38.895788"
"-77.078273","38.889362"
"-77.088689","38.83318"
"-77.140815","38.908936"
"-77.100494","38.89538"
"-77.052173","38.842643"
"-77.109438","38.88248"
"-77.142623","38.884819"
"-77.084932","38.866173"
"-77.115749","38.916486"
"-77.097534","38.84357"
"-77.165213","38.894778"
"-77.086887","38.861544"
"-77.104928","38.882752"
"-77.128676","38.893344"
"-77.0875","38.889998"
"-77.097378","38.885677"
"-77.104216","38.842526"
"-77.109438","38.88248"
"-77.100197","38.88314"
"-77.132803","38.916978"
"-77.114373","38.871755"
"-77.131769","38.877733"
"-77.079727","38.892488"
"-77.080409","38.893601"
"-77.104928","38.882752"
"-77.298857","37.291751"
"-77.077109","38.899623"
"-77.141994","38.889556"
"-77.110933","38.897039"
"-77.129972","38.90184"
"-77.107039","38.84346"
"-77.106843","38.846354"
"-77.083089","38.859892"
"-77.111694","38.881053"
"-77.128094","38.897495"
"-77.093675","38.885293"
"-77.154255","38.892453"
"-77.107751","38.881023"
"-77.107751","38.881023"
"-77.122647","38.863195"
"-77.106467","38.887411"
"-77.049164","38.857661"
"-77.052173","38.842643"
"-77.082805","38.857765"
"-77.091246","38.854571"
"-77.097256","38.863246"
"-77.097256","38.863246"
"-77.080854","38.866706"
"-77.11421","38.88041"
"-77.082711","38.871564"
"-77.088202","38.849945"
"-77.128676","38.893344"
"-77.084893","38.872579"
"-77.087354","38.871836"
"-77.16054","38.90055"
"-77.113752","38.882921"
"-77.125407","38.875306"
"-77.122131","38.900695"
"-77.12548","38.917081"
"-77.118461","38.894863"
"-77.126201","38.928557"
"-77.163536","38.888511"
"-77.160492","38.886052"
"-77.136824","38.901415"
"-77.153379","38.900932"
"-77.153379","38.900932"
"-77.069517","38.858831"
"-77.104195","38.899821"
"-77.111","38.868358"
"-77.111694","38.881053"
"-77.096909","38.885989"
"-77.106138","38.854897"
"-77.130325","38.909442"
"-77.13975","38.884504"
"-77.06699","38.860911"
"-77.099167","38.842722"
"-77.097448","38.86034"
"-77.074426","38.847459"
"-77.094095","38.854677"
"-77.076339","38.888128"
"-77.090142","38.830753"
"-77.116461","38.864862"
"-77.051918","38.862921"
"-77.299545","37.291174"
"-77.089694","38.883197"
"-77.12764","38.900541"
"-77.127656","38.900566"
"-77.127672","38.900591"
"-77.110401","38.881036"
"-77.137753","38.870566"
"-77.137753","38.870566"
"-77.138597","38.871807"
"-77.141337","38.876095"
"-77.089406","38.852981"
"-77.100197","38.88314"
"-77.130171","38.892021"
"-77.128267","38.912642"
"-77.076582","38.893445"
"-77.11876","38.875536"
"-77.089388","38.863354"
"-77.116118","38.898095"
"-77.083678","38.88734"
"-77.085351","38.8561"
"-77.103794","38.906282"
"-77.066023","38.864035"
"-77.10075","38.844015"
"-77.069668","38.845674"
"-77.096135","38.83904"
"-77.125673","38.889025"
"-77.056219","38.85632"
"-77.158795","38.887665"
"-77.108632","38.875933"
"-77.049144","38.86154"
"-77.091982","38.873139"
"-77.147526","38.896226"
"-77.081887","38.863741"
"-77.081887","38.863741"
"-77.110936","38.884817"
"-77.086533","38.832172"
"-77.086662","38.833068"
"-77.066778","38.864723"
"-77.066778","38.864723"
"-77.066778","38.864723"
"-77.076582","38.893445"
"-77.096909","38.885989"
"-77.101297","38.887756"
"-77.111","38.868358"
"-77.076166","38.865278"
"-77.150357","38.893818"
"-77.08641","38.832384"
"-77.139385","38.904368"
"-77.100819","38.891345"
"-77.111297","38.883857"
"-77.049164","38.857661"
"-77.11926","38.879257"
"-77.054157","38.862927"
"-77.094708","38.8852"
"-77.115067","38.874465"
"-77.112956","38.859223"
"-77.070598","38.863858"
"-77.086843","38.85614"
"-77.090621","38.883446"
"-77.113752","38.882921"
"-77.060767","38.845371"
"-77.11652","38.854448"
"-77.112208","38.851174"
"-77.110654","38.854175"
"-77.120702","38.874931"
"-77.130644","38.891828"
"-77.100197","38.88314"
"-77.094388","38.833524"
"-77.106614","38.880211"
"-77.05879","38.858323"
"-77.092685","38.855021"
"-77.096992","38.83843"
"-77.071583","38.851854"
"-77.073459","38.897818"
"-77.072301","38.88829"
"-77.070249","38.891893"
"-77.082576","38.869368"
"-77.072301","38.88829"
"-77.133666","38.915426"
"-77.096634","38.860221"
"-77.052775","38.842687"
"-77.076078","38.896136"
"-77.122297","38.902269"
"-77.113024","38.884199"
"-77.110468","38.891052"
"-77.106138","38.854897"
"-77.153085","38.880575"
"-77.112891","38.85912"
"-77.162883","38.892994"
"-77.08561","38.856423"
"-77.08561","38.856423"
"-77.133372","38.881276"
"-77.127438","38.883168"
"-77.297307","37.304885"
"-77.125646","38.865352"
"-77.297307","37.304885"
"-77.129908","38.881783"
"-77.108018","38.884599"
"-77.086302","38.88819"
"-77.086302","38.88819"
"-77.116593","38.908925"
"-77.132806","38.92124"
"-77.145642","38.891253"
"-77.113601","38.86875"
"-77.083919","38.898257"
"-77.07755","38.897638"
"-77.073587","38.893006"
"-77.08299","38.855257"
"-77.114891","38.891607"
"-77.089275","38.872884"
"-77.105637","38.881276"
"-77.072445","38.888174"
"-77.102805","38.839453"
"-77.11421","38.88041"
"-77.146513","38.886015"
"-77.075322","38.86493"
"-77.095223","38.896662"
"-77.08612","38.844893"
"-77.08457","38.851084"
"-77.097966","38.868459"
"-77.11749","38.888961"
"-77.086542","38.876198"
"-77.112656","38.881125"
"-77.086302","38.88819"
"-77.114942","38.89748"
"-77.093544","38.834429"
"-77.075349","38.865061"
"-77.142623","38.884819"
"-77.081032","38.87049"
"-77.075999","38.900104"
"-77.08506","38.858494"
"-77.133889","38.898365"
"-77.104903","38.853959"
"-77.11331","38.8698"
"-77.10302","38.879041"
"-77.10302","38.879041"
"-77.129014","38.863341"
"-77.098883","38.837762"
"-77.102958","38.882626"
"-77.073149","38.850603"
"-77.109997","38.909623"
"-77.106134","38.881242"
"-77.112001","38.883021"
"-77.113708","38.916376"
"-77.142634","38.878851"
"-77.142634","38.878851"
"-77.111","38.868358"
"-77.108632","38.875933"
"-77.085521","38.851669"
"-77.098375","38.877256"
"-77.135462","38.901331"
"-77.135584","38.900752"
"-77.13549","38.9008"
"-77.113871","38.882594"
"-77.106138","38.854897"
"-77.130276","38.909776"
"-77.162396","38.886264"
"-77.104903","38.853959"
"-77.076762","38.847559"
"-77.085074","38.846518"
"-77.087016","38.852098"
"-77.111143","38.852341"
"-77.097718","38.843543"
"-77.106344","38.896388"
"-77.123334","38.891055"
"-77.070096","38.891842"
"-77.098816","38.837906"
"-77.102532","38.860464"
"-77.141665","38.878732"
"-77.126439","38.894431"
"-77.120961","38.863248"
"-77.156886","38.892242"
"-77.136751","38.890041"
"-77.112656","38.881125"
"-77.157235","38.902715"
"-77.085781","38.846746"
"-77.113024","38.891549"
"-77.06858","38.891032"
"-77.054157","38.862927"
"-77.10131","38.875906"
"-77.105092","38.892659"
"-77.134658","38.867737"
"-77.100197","38.88314"
"-77.091847","38.860222"
"-77.091847","38.860222"
"-77.091847","38.860222"
"-77.093453","38.859865"
"-77.10466","38.89598"
"-77.111003","38.87313"
"-77.073037","38.863338"
"-77.073895","38.863783"
"-77.072897","38.862609"
"-77.052173","38.842643"
"-77.096191","38.847363"
"-77.102958","38.882626"
"-77.093012","38.834463"
"-77.075439","38.888629"
"-77.125087","38.879427"
"-77.1322","38.877803"
"-77.104595","38.902102"
"-77.109141","38.900057"
"-77.109141","38.900057"
"-77.08875","38.85541"
"-77.094329","38.850101"
"-77.093279","38.834508"
"-77.098251","38.839311"
"-77.073459","38.897818"
"-77.108657","38.871923"
"-77.100197","38.88314"
"-77.107455","38.90396"
"-77.100975","38.839515"
"-77.104405","38.842378"
"-77.121742","38.858866"
"-77.146388","38.881239"
"-77.148","38.879022"
"-77.0865","38.895869"
"-77.148737","38.895904"
"-77.089322","38.845833"
"-77.106134","38.881242"
"-77.093848","38.886837"
"-77.132822","38.91155"
"-77.073459","38.897818"
"-77.118592","38.894858"
"-77.098059","38.860142"
"-77.127795","38.894085"
"-77.11421","38.88041"
"-77.097378","38.885677"
"-77.097378","38.885677"
"-77.07742","38.893263"
"-77.159011","38.900258"
"-77.093712","38.844379"
"-77.115413","38.87774"
"-77.093848","38.886837"
"-77.15268","38.902609"
"-77.07593","38.900031"
"-77.098578","38.897178"
"-77.149095","38.895969"
"-77.128352","38.892047"
"-77.082018","38.892931"
"-77.052775","38.842687"
"-77.12149","38.855352"
"-77.139248","38.889182"
"-77.144198","38.886615"
"-77.049164","38.857661"
"-77.088151","38.874111"
"-77.111152","38.905399"
"-77.11473","38.902073"
"-77.119414","38.900287"
"-77.104251","38.842493"
"-77.12718","38.921555"
"-77.088465","38.836144"
"-77.073459","38.897818"
"-77.095107","38.851158"
"-77.136144","38.895053"
"-77.100891","38.842562"
"-77.104499","38.887593"
"-77.089146","38.893008"
"-77.137771","38.913897"
"-77.137771","38.913897"
"-77.163536","38.888511"
"-77.06594","38.864878"
"-77.106138","38.854897"
"-77.081904","38.890957"
"-77.150588","38.895422"
"-77.124328","38.891018"
"-77.124055","38.891382"
"-77.06968","38.897113"
"-77.123807","38.895426"
"-77.135264","38.91323"
"-77.072301","38.88829"
"-77.106991","38.858617"
"-77.092017","38.834406"
"-77.101099","38.84175"
"-77.10466","38.89598"
"-77.085329","38.851691"
"-77.084247","38.855711"
"-77.097653","38.843477"
"-77.086887","38.861544"
"-77.071824","38.854672"
"-77.070595","38.867776"
"-77.089159","38.847055"
"-77.086302","38.88819"
"-77.162396","38.886264"
"-77.104903","38.853959"
"-77.099804","38.844486"
"-77.089645","38.881068"
"-77.08075","38.894199"
"-77.081962","38.895203"
"-77.08454","38.859737"
"-77.1125","38.862093"
"-77.142623","38.884819"
"-77.146871","38.885982"
"-77.130289","38.920502"
"-77.072301","38.88829"
"-77.08984","38.883094"
"-77.116031","38.884666"
"-77.097925","38.843909"
"-77.112656","38.881125"
"-77.094708","38.8852"
"-77.143973","38.905147"
"-77.093319","38.848079"
"-77.092729","38.849142"
"-77.119109","38.856988"
"-77.149158","38.895947"
"-77.142125","38.89166"
"-77.097418","38.841694"
"-77.119055","38.871538"
"-77.080465","38.898495"
"-77.121179","38.856049"
"-77.110599","38.863348"
"-77.067181","38.848254"
"-77.08969","38.883061"
"-77.114889","38.876007"
"-77.130287","38.894238"
"-77.072301","38.88829"
"-77.073856","38.894801"
"-77.073856","38.894801"
"-77.118212","38.872557"
"-77.094198","38.866303"
"-77.082726","38.86944"
"-77.055508","38.846431"
"-77.122379","38.906019"
"-77.0865","38.895869"
"-77.128517","38.925094"
"-77.109438","38.88248"
"-77.118654","38.870989"
"-77.094763","38.882901"
"-77.137881","38.880561"
"-77.076166","38.865278"
"-77.076412","38.897949"
"-77.162396","38.886264"
"-77.068372","38.89096"
"-77.10466","38.89598"
"-77.123365","38.872975"
"-77.129645","38.905812"
"-77.130289","38.920502"
"-77.082001","38.895448"
"-77.074137","38.897514"
"-77.117761","38.890536"
"-77.104928","38.882752"
"-77.112656","38.881125"
"-77.124784","38.868995"
"-77.104928","38.882752"
"-77.073587","38.893006"
"-77.081521","38.887482"
"-77.113403","38.878436"
"-77.080328","38.894247"
"-77.147281","38.889772"
"-77.090285","38.830949"
"-77.09088","38.834173"
"-77.098185","38.837204"
"-77.133308","38.919093"
"-77.136982","38.871877"
"-77.135237","38.894717"
"-77.080918","38.866637"
"-77.080571","38.865331"
"-77.098214","38.843285"
"-77.170604","38.893776"
"-77.103367","38.894918"
"-77.114834","38.874473"
"-77.116383","38.859587"
"-77.1333","38.899452"
"-77.086302","38.88819"
"-77.086376","38.8319"
"-77.122702","38.863194"
"-77.129105","38.86186"
"-77.135313","38.884612"
"-77.107751","38.881023"
"-77.081887","38.863741"
"-77.111","38.868358"
"-77.081857","38.895086"
"-77.117226","38.854179"
"-77.10876","38.866709"
"-77.120516","38.928271"
"-77.094676","38.874889"
"-77.116007","38.884412"
"-77.104928","38.882752"
"-77.0875","38.889998"
"-77.074716","38.89296"
"-77.100926","38.870856"
"-77.129677","38.905893"
"-77.123085","38.895505"
"-77.080311","38.894293"
"-77.104928","38.882752"
"-77.104928","38.882752"
"-77.102958","38.882626"
"-77.104928","38.882752"
"-77.104928","38.882752"
"-77.075374","38.888557"
"-77.089631","38.829713"
"-77.111299","38.873216"
"-77.136732","38.917655"
"-77.104928","38.882752"
"-77.104928","38.882752"
"-77.152191","38.897052"
"-77.113539","38.851548"
"-77.106138","38.854897"
"-77.106936","38.891439"
"-77.09453","38.880389"
"-77.110254","38.889952"
"-77.131837","38.88046"
"-77.112656","38.881125"
"-77.112656","38.881125"
"-77.118949","38.889622"
"-77.106649","38.880984"
"-77.088048","38.831341"
"-77.138927","38.904216"
"-77.137093","38.899467"
"-77.106754","38.870996"
"-77.120508","38.853463"
"-77.120521","38.916132"
"-77.108632","38.875933"
"-77.106134","38.881242"
"-77.100197","38.88314"
"-77.097378","38.885677"
"-77.083323","38.887493"
"-77.087595","38.84552"
"-77.11591","38.898028"
"-77.083493","38.891823"
"-77.082961","38.892022"
"-77.083389","38.887948"
"-77.079569","38.843699"
"-77.081904","38.890957"
"-77.124942","38.900184"
"-77.093675","38.885293"
"-77.106649","38.880984"
"-77.107751","38.881023"
"-77.103045","38.898498"
"-77.156806","38.888909"
"-77.156806","38.888909"
"-77.156806","38.888909"
"-77.156806","38.888909"
"-77.156806","38.888909"
"-77.162396","38.886264"
"-77.110701","38.865902"
"-77.110701","38.865902"
"-77.076482","38.899621"
"-77.113871","38.882594"
"-77.109278","38.891675"
"-77.086561","38.832381"
"-77.148505","38.896058"
"-77.109141","38.900057"
"-77.136011","38.917398"
"-77.137753","38.870566"
"-77.073587","38.893006"
"-77.076078","38.896136"
"-77.153356","38.886486"
"-77.131141","38.916344"
"-77.15062","38.901566"
"-77.066778","38.864723"
"-77.117019","38.85082"
"-77.100197","38.88314"
"-77.126527","38.890388"
"-77.085432","38.859639"
"-77.087604","38.870889"
"-77.094708","38.8852"
"-77.108082","38.891168"
"-77.119102","38.874084"
"-77.104622","38.886099"
"-77.079737","38.900068"
"-77.114862","38.882176"
"-77.071909","38.863854"
"-77.054248","38.86302"
"-77.071967","38.863853"
"-77.098684","38.843004"
"-77.049164","38.857661"
"-77.097378","38.885677"
"-77.086302","38.88819"
"-77.129679","38.891311"
"-77.122746","38.882483"
"-77.108805","38.87116"
"-77.104622","38.886099"
"-77.104622","38.886099"
"-77.101008","38.840317"
"-77.100197","38.88314"
"-77.100197","38.88314"
"-77.076078","38.896136"
